,Data,,Label,Test Result,Testing Success
403,4.146902303,5.71769863,-1,-1,
404,4.209734156,1.947787445,-1,-1,
405,5.277875658,5.026548246,-1,-1,
406,0.188495559,3.141592654,-1,-1,
407,5.215043805,1.068141502,-1,-1,
408,2.953097094,2.827433388,-1,-1,
409,2.261946711,1.696460033,-1,-1,
410,3.958406744,1.445132621,-1,-1,
411,2.324778564,1.570796327,-1,-1,
412,1.947787445,0.314159265,-1,-1,
413,3.958406744,2.199114858,-1,-1,
414,2.764601535,1.256637061,-1,-1,
415,4.021238597,6.157521601,-1,-1,
416,5.592034923,4.90088454,-1,-1,
417,2.261946711,1.63362818,-1,-1,
418,3.455751919,3.141592654,-1,-1,
419,4.838052687,0.942477796,-1,-1,
420,4.209734156,2.324778564,-1,-1,
421,4.335397862,3.015928947,-1,-1,
422,0.565486678,4.963716393,-1,-1,
423,3.769911184,1.884955592,-1,-1,
424,2.45044227,3.204424507,-1,-1,
425,2.010619298,5.277875658,-1,-1,
426,5.843362336,1.193805208,-1,-1,
427,5.843362336,4.461061568,-1,-1,
428,6.157521601,1.382300768,-1,-1,
429,5.089380099,3.581415625,-1,-1,
430,5.52920307,3.958406744,-1,-1,
431,5.277875658,0.314159265,-1,-1,
432,4.08407045,3.141592654,-1,-1,
433,4.461061568,2.827433388,-1,-1,
434,1.822123739,4.838052687,-1,-1,
435,2.890265241,0,-1,-1,
436,5.152211952,0.502654825,-1,-1,
437,5.654866776,3.141592654,-1,-1,
438,3.707079331,3.141592654,-1,-1,
439,5.026548246,3.330088213,-1,-1,
