,Data,,Label,Test Result,Testing Success
97,0,0.565486678,+1,1,
98,5.592034923,4.775220833,+1,1,
99,3.832743037,3.26725636,+1,1,
100,1.005309649,6.220353454,+1,1,
101,1.319468915,0.062831853,+1,1,
102,4.021238597,1.759291886,+1,1,
103,1.005309649,0.188495559,+1,1,
104,2.513274123,2.073451151,+1,1,
105,4.90088454,5.089380099,+1,1,
106,5.403539364,1.947787445,+1,1,
107,4.649557127,4.838052687,+1,1,
108,0.753982237,1.884955592,+1,1,
109,1.63362818,2.576105976,+1,1,
110,4.335397862,3.581415625,+1,1,
111,3.832743037,1.570796327,+1,1,
112,3.330088213,6.094689748,+1,-1,
113,0.314159265,2.764601535,+1,1,
114,4.272566009,4.71238898,+1,1,
115,3.832743037,5.592034923,+1,1,
116,4.649557127,5.52920307,+1,1,
117,2.45044227,5.403539364,+1,1,
118,1.759291886,1.068141502,+1,1,
119,3.958406744,3.455751919,+1,1,
120,5.52920307,3.330088213,+1,-1,
121,1.947787445,5.906194189,+1,1,
122,6.220353454,3.644247478,+1,1,
123,2.513274123,0.628318531,+1,1,
124,2.45044227,3.518583772,+1,1,
125,3.644247478,3.518583772,+1,1,
126,0.753982237,1.193805208,+1,1,
127,2.890265241,3.330088213,+1,-1,
128,2.576105976,5.152211952,+1,1,
129,2.576105976,1.570796327,+1,1,
130,0.753982237,0.439822972,+1,1,
131,4.335397862,0.691150384,+1,1,
132,1.445132621,2.890265241,+1,1,
133,2.136283004,4.775220833,+1,1,
134,3.707079331,3.392920066,+1,1,
135,1.570796327,5.340707511,+1,1,
136,2.136283004,6.031857895,+1,1,
137,0,4.523893421,+1,1,
138,1.759291886,5.654866776,+1,1,
139,1.319468915,3.015928947,+1,1,
140,1.068141502,0.188495559,+1,1,
141,0.062831853,5.969026042,+1,1,
142,0,1.822123739,+1,1,
143,5.843362336,4.838052687,+1,1,
144,3.769911184,3.455751919,+1,1,
145,0.125663706,6.031857895,+1,1,
146,2.136283004,3.330088213,+1,1,
147,1.319468915,3.455751919,+1,1,
148,4.335397862,0.314159265,+1,1,
149,0.125663706,5.592034923,+1,1,
150,0.81681409,3.644247478,+1,1,
151,4.08407045,1.382300768,+1,1,
152,1.884955592,2.701769682,+1,1,
153,4.209734156,3.769911184,+1,1,
154,3.958406744,1.193805208,+1,1,
155,0.125663706,0.439822972,+1,1,
156,0.691150384,0.439822972,+1,1,
157,2.136283004,6.094689748,+1,1,
158,0,4.461061568,+1,1,
159,5.466371217,5.026548246,+1,1,
160,2.136283004,4.90088454,+1,1,
161,3.581415625,1.068141502,+1,1,
162,0.251327412,3.769911184,+1,1,
163,2.45044227,2.953097094,+1,1,
164,1.696460033,3.204424507,+1,1,
165,2.576105976,5.52920307,+1,1,
166,3.644247478,1.005309649,+1,1,
167,2.638937829,5.654866776,+1,1,
168,0.565486678,4.90088454,+1,1,
169,2.764601535,5.340707511,+1,1,
170,5.152211952,4.90088454,+1,1,
171,3.644247478,3.392920066,+1,1,
172,0.251327412,2.513274123,+1,1,
173,0.251327412,1.570796327,+1,1,
174,4.335397862,0.81681409,+1,1,
175,0.691150384,4.90088454,+1,1,
176,2.199114858,1.822123739,+1,1,
177,3.392920066,0.502654825,+1,1,
178,0.376991118,0.376991118,+1,1,
179,0.81681409,0.565486678,+1,1,
180,0.753982237,3.518583772,+1,1,
181,1.256637061,3.455751919,+1,1,
182,4.775220833,3.015928947,+1,1,
183,1.696460033,3.518583772,+1,1,
184,4.649557127,3.330088213,+1,1,
185,3.958406744,1.319468915,+1,1,
186,4.775220833,4.775220833,+1,1,
187,2.387610417,4.523893421,+1,1,
188,5.466371217,2.073451151,+1,1,
189,2.136283004,0.062831853,+1,1,
190,5.592034923,1.193805208,+1,1,
191,4.649557127,5.592034923,+1,1,
192,0.691150384,0.314159265,+1,1,
193,5.52920307,4.649557127,+1,1,
194,1.759291886,2.513274123,+1,1,
195,3.89557489,1.445132621,+1,1,
196,4.461061568,3.330088213,+1,1,
197,0.565486678,2.890265241,+1,-1,
198,5.52920307,2.261946711,+1,1,
199,1.822123739,2.387610417,+1,1,
200,5.843362336,3.769911184,+1,1,
201,3.644247478,0.314159265,+1,1,
202,2.010619298,2.261946711,+1,1,
203,0.879645943,0.125663706,+1,1,
204,5.403539364,0.439822972,+1,1,
205,3.581415625,0.879645943,+1,1,
206,4.963716393,1.947787445,+1,1,
207,1.005309649,3.26725636,+1,1,
208,4.461061568,3.644247478,+1,1,
209,0.691150384,3.769911184,+1,1,
210,5.277875658,3.330088213,+1,1,
211,5.403539364,3.078760801,+1,1,
212,6.220353454,3.707079331,+1,1,
213,4.335397862,0.188495559,+1,1,
214,2.136283004,2.764601535,+1,1,
215,1.63362818,0.565486678,+1,1,
216,2.136283004,5.906194189,+1,1,
217,3.769911184,3.204424507,+1,1,
218,2.387610417,4.649557127,+1,1,
219,4.335397862,5.654866776,+1,1,
220,4.146902303,6.220353454,+1,1,
221,6.094689748,3.26725636,+1,-1,
222,0.125663706,0.628318531,+1,1,
223,3.958406744,4.71238898,+1,1,
224,5.466371217,4.90088454,+1,1,
225,0.81681409,3.330088213,+1,1,
226,4.335397862,0.439822972,+1,1,
227,1.319468915,3.26725636,+1,1,
228,3.89557489,4.838052687,+1,1,
229,1.884955592,3.078760801,+1,1,
230,1.884955592,3.078760801,+1,1,
231,4.146902303,1.696460033,+1,1,
232,1.193805208,2.827433388,+1,-1,
233,1.884955592,5.089380099,+1,1,
234,1.822123739,3.078760801,+1,1,
235,2.199114858,2.010619298,+1,1,
236,1.63362818,1.570796327,+1,1,
237,0.062831853,4.775220833,+1,1,
238,4.90088454,4.586725274,+1,1,
239,0.753982237,6.220353454,+1,1,
240,4.021238597,5.089380099,+1,1,
241,5.277875658,0.314159265,+1,1,
242,3.832743037,3.26725636,+1,1,
243,1.884955592,2.827433388,+1,1,
244,1.696460033,1.445132621,+1,1,
245,0.376991118,3.769911184,+1,1,
246,3.958406744,4.71238898,+1,1,
247,1.822123739,1.130973355,+1,1,
248,0.879645943,5.152211952,+1,1,
249,0.062831853,2.576105976,+1,1,
250,4.335397862,0.691150384,+1,1,
251,2.261946711,2.45044227,+1,1,
252,2.010619298,5.654866776,+1,1,
253,5.466371217,3.330088213,+1,-1,
254,4.775220833,5.340707511,+1,1,
255,4.146902303,4.523893421,+1,1,
256,2.764601535,5.52920307,+1,1,
257,0.879645943,5.152211952,+1,1,
258,5.277875658,2.010619298,+1,1,
259,2.387610417,4.461061568,+1,-1,
260,6.220353454,4.586725274,+1,1,
261,0.125663706,4.523893421,+1,1,
262,2.136283004,0.251327412,+1,1,
263,0.691150384,1.130973355,+1,1,
264,2.890265241,3.141592654,+1,-1,
265,1.759291886,3.518583772,+1,1,
266,1.507964474,3.204424507,+1,1,
267,5.340707511,4.838052687,+1,1,
268,2.136283004,1.696460033,+1,1,
269,3.455751919,0.942477796,+1,1,
270,2.45044227,4.838052687,+1,1,
271,2.261946711,1.822123739,+1,1,
272,4.523893421,0.439822972,+1,1,
273,5.466371217,1.256637061,+1,1,
274,4.71238898,4.649557127,+1,1,
275,1.256637061,3.141592654,+1,1,
276,5.340707511,4.775220833,+1,1,
277,2.324778564,5.089380099,+1,1,
278,0.691150384,6.157521601,+1,1,
279,6.031857895,4.71238898,+1,1,
280,5.906194189,3.769911184,+1,1,
281,4.146902303,2.953097094,+1,1,
282,1.005309649,5.906194189,+1,1,
283,0.251327412,0.314159265,+1,1,
284,2.324778564,5.152211952,+1,1,
285,4.90088454,5.026548246,+1,1,
286,5.277875658,4.838052687,+1,1,
287,0,5.780530483,+1,1,
288,1.256637061,3.330088213,+1,1,
289,3.392920066,6.094689748,+1,1,
290,3.89557489,5.089380099,+1,1,
291,2.136283004,1.822123739,+1,1,
292,1.759291886,5.52920307,+1,1,
293,5.403539364,5.277875658,+1,1,
294,5.969026042,4.71238898,+1,1,
295,4.08407045,3.330088213,+1,1,
296,0.314159265,4.71238898,+1,1,
297,3.518583772,1.068141502,+1,1,
298,4.71238898,3.518583772,+1,1,
299,4.398229715,1.884955592,+1,-1,
300,2.324778564,5.340707511,+1,1,
301,3.707079331,3.455751919,+1,1,
302,1.63362818,1.445132621,+1,1,
303,0.691150384,3.89557489,+1,1,
304,5.654866776,3.769911184,+1,1,
305,4.90088454,0.942477796,+1,-1,
306,1.696460033,2.701769682,+1,1,
307,4.71238898,4.461061568,+1,-1,
308,3.707079331,5.403539364,+1,1,
309,2.073451151,4.461061568,+1,1,
310,4.209734156,1.884955592,+1,-1,
311,1.947787445,2.576105976,+1,1,
312,2.073451151,3.078760801,+1,1,
313,0.314159265,2.764601535,+1,1,
314,0.251327412,2.764601535,+1,1,
315,4.335397862,0.691150384,+1,1,
316,2.136283004,1.445132621,+1,1,
317,2.638937829,1.884955592,+1,1,
318,5.71769863,4.963716393,+1,1,
319,5.466371217,5.969026042,+1,1,
320,4.523893421,5.340707511,+1,1,
321,2.513274123,5.277875658,+1,1,
322,5.969026042,0,+1,-1,
323,2.136283004,5.780530483,+1,1,
324,4.461061568,3.141592654,+1,1,
325,1.130973355,3.330088213,+1,1,
326,1.570796327,3.078760801,+1,1,
327,1.319468915,2.827433388,+1,1,
328,5.592034923,0.502654825,+1,1,
329,1.947787445,1.696460033,+1,1,
330,0.691150384,0.691150384,+1,1,
331,3.958406744,0.062831853,+1,1,
332,4.586725274,5.215043805,+1,1,
333,0.251327412,1.507964474,+1,1,
334,5.592034923,0.565486678,+1,1,
335,1.068141502,0.251327412,+1,1,
336,4.461061568,5.71769863,+1,1,
337,2.199114858,1.507964474,+1,1,
338,2.136283004,4.523893421,+1,1,
339,2.199114858,3.392920066,+1,1,
340,6.220353454,4.838052687,+1,1,
341,2.638937829,3.392920066,+1,1,
342,1.005309649,0,+1,1,
343,5.089380099,2.136283004,+1,-1,
344,2.073451151,1.884955592,+1,1,
345,2.010619298,2.827433388,+1,1,
346,0.628318531,1.193805208,+1,1,
347,1.005309649,6.031857895,+1,1,
348,1.445132621,3.518583772,+1,1,
349,3.89557489,1.445132621,+1,1,
350,5.592034923,3.204424507,+1,1,
351,2.387610417,1.822123739,+1,1,
352,6.157521601,3.644247478,+1,1,
353,0.753982237,1.130973355,+1,1,
354,1.947787445,0.753982237,+1,1,
355,4.272566009,6.031857895,+1,1,
356,0.502654825,2.890265241,+1,-1,
357,1.947787445,0.439822972,+1,1,
358,4.08407045,3.015928947,+1,1,
359,1.445132621,3.330088213,+1,1,
360,2.199114858,5.340707511,+1,1,
361,2.261946711,3.392920066,+1,1,
362,4.08407045,3.707079331,+1,1,
363,5.340707511,4.775220833,+1,1,
364,0.188495559,4.775220833,+1,1,
365,2.638937829,5.215043805,+1,1,
366,6.220353454,2.513274123,+1,1,
367,4.586725274,3.392920066,+1,1,
368,2.199114858,1.570796327,+1,1,
369,3.832743037,1.130973355,+1,1,
370,1.947787445,3.078760801,+1,1,
371,1.884955592,2.827433388,+1,1,
372,5.215043805,1.130973355,+1,-1,
373,5.026548246,5.277875658,+1,1,
374,1.884955592,5.592034923,+1,1,
375,4.775220833,4.775220833,+1,1,
376,1.822123739,5.71769863,+1,1,
377,1.068141502,3.015928947,+1,1,
378,2.010619298,1.570796327,+1,1,
379,4.146902303,1.382300768,+1,1,
380,6.220353454,1.696460033,+1,1,
381,1.068141502,0.251327412,+1,1,
382,2.387610417,5.340707511,+1,1,
383,3.832743037,5.215043805,+1,1,
384,0.628318531,2.45044227,+1,1,
385,3.518583772,3.392920066,+1,-1,
386,1.884955592,2.45044227,+1,1,
387,0.81681409,5.780530483,+1,1,
388,2.324778564,2.010619298,+1,1,
389,3.832743037,1.382300768,+1,1,
390,2.638937829,0.376991118,+1,1,
391,2.827433388,3.392920066,+1,-1,
392,2.45044227,0.81681409,+1,1,
393,0.691150384,3.015928947,+1,1,
394,4.90088454,5.403539364,+1,1,
395,4.398229715,3.392920066,+1,1,
396,1.382300768,3.015928947,+1,1,
397,4.963716393,5.403539364,+1,1,
398,0.251327412,0.314159265,+1,1,
399,1.884955592,5.843362336,+1,1,
400,1.382300768,2.010619298,-1,-1,
401,0.251327412,4.335397862,-1,-1,
402,0.062831853,5.215043805,-1,-1,
403,3.015928947,1.005309649,-1,-1,
404,1.382300768,4.08407045,-1,-1,
405,3.015928947,4.146902303,-1,-1,
406,0.502654825,5.277875658,-1,-1,
407,2.261946711,0.376991118,-1,-1,
408,6.094689748,0.942477796,-1,-1,
409,2.953097094,2.638937829,-1,-1,
410,4.586725274,2.576105976,-1,-1,
411,0.753982237,2.199114858,-1,-1,
412,2.387610417,3.769911184,-1,-1,
413,5.654866776,0.251327412,-1,-1,
414,4.649557127,4.146902303,-1,-1,
415,1.319468915,5.592034923,-1,-1,
416,2.890265241,4.335397862,-1,-1,
417,2.890265241,4.272566009,-1,-1,
418,2.890265241,4.272566009,-1,-1,
419,4.272566009,5.52920307,-1,-1,
420,0.753982237,2.199114858,-1,-1,
421,5.780530483,6.220353454,-1,1,
422,4.90088454,6.157521601,-1,-1,
423,1.319468915,3.832743037,-1,-1,
424,0.691150384,2.701769682,-1,-1,
425,0.376991118,1.696460033,-1,-1,
426,4.649557127,2.199114858,-1,-1,
427,3.392920066,5.152211952,-1,-1,
428,1.319468915,4.08407045,-1,-1,
429,5.089380099,5.780530483,-1,-1,
430,1.319468915,2.324778564,-1,-1,
431,2.261946711,0.314159265,-1,-1,
432,4.146902303,5.780530483,-1,-1,
433,3.204424507,0.753982237,-1,-1,
434,5.403539364,0.691150384,-1,-1,
435,0.565486678,4.272566009,-1,1,
436,1.570796327,0.251327412,-1,-1,
437,0.062831853,4.08407045,-1,-1,
438,4.838052687,2.764601535,-1,1,
439,4.398229715,2.324778564,-1,-1,
440,1.570796327,4.775220833,-1,1,
441,1.63362818,4.146902303,-1,-1,
442,1.382300768,4.523893421,-1,1,
443,0.81681409,1.507964474,-1,1,
444,3.392920066,4.649557127,-1,-1,
445,3.078760801,2.45044227,-1,-1,
446,2.45044227,0.125663706,-1,1,
447,2.953097094,2.45044227,-1,-1,
448,3.141592654,5.089380099,-1,-1,
449,6.031857895,5.403539364,-1,-1,
450,2.764601535,4.272566009,-1,-1,
451,3.89557489,2.513274123,-1,-1,
452,2.890265241,1.256637061,-1,1,
453,2.261946711,0.314159265,-1,-1,
454,5.780530483,4.021238597,-1,-1,
455,3.204424507,1.696460033,-1,-1,
456,3.769911184,2.576105976,-1,-1,
457,4.398229715,2.387610417,-1,-1,
458,0.502654825,1.822123739,-1,-1,
459,0.502654825,5.592034923,-1,-1,
460,1.696460033,4.461061568,-1,-1,
461,2.827433388,2.387610417,-1,-1,
462,3.015928947,1.445132621,-1,-1,
463,3.392920066,4.586725274,-1,-1,
464,1.256637061,4.586725274,-1,1,
465,4.775220833,3.89557489,-1,-1,
466,0,1.193805208,-1,-1,
467,2.513274123,4.272566009,-1,-1,
468,2.45044227,0.062831853,-1,1,
469,1.445132621,4.146902303,-1,-1,
470,4.586725274,6.157521601,-1,-1,
471,1.130973355,5.089380099,-1,-1,
472,1.068141502,2.199114858,-1,-1,
473,2.701769682,4.523893421,-1,-1,
474,1.256637061,2.576105976,-1,-1,
475,0.125663706,4.08407045,-1,-1,
476,2.953097094,0.81681409,-1,-1,
477,2.261946711,0.502654825,-1,-1,
478,4.90088454,0.565486678,-1,-1,
479,4.146902303,5.466371217,-1,-1,
480,3.26725636,5.152211952,-1,-1,
481,5.843362336,1.884955592,-1,-1,
482,3.078760801,5.906194189,-1,-1,
483,2.324778564,0.376991118,-1,-1,
484,3.141592654,4.775220833,-1,-1,
485,3.015928947,5.780530483,-1,-1,
486,3.26725636,4.649557127,-1,-1,
487,3.141592654,4.71238898,-1,-1,
488,0.251327412,4.021238597,-1,1,
489,0.251327412,5.277875658,-1,-1,
490,3.518583772,3.89557489,-1,-1,
491,3.078760801,4.08407045,-1,-1,
492,1.193805208,0.81681409,-1,-1,
493,0.81681409,2.576105976,-1,-1,
494,3.958406744,5.906194189,-1,-1,
495,4.838052687,3.89557489,-1,-1,
496,3.89557489,2.638937829,-1,-1,
497,1.068141502,1.445132621,-1,1,
498,2.827433388,0.691150384,-1,-1,
499,1.759291886,5.969026042,-1,1,
500,1.256637061,2.199114858,-1,-1,
501,1.193805208,5.466371217,-1,-1,
502,0.628318531,4.272566009,-1,1,
503,3.078760801,5.71769863,-1,-1,
504,2.827433388,4.335397862,-1,-1,
505,3.455751919,4.146902303,-1,-1,
506,3.141592654,1.947787445,-1,-1,
507,1.63362818,4.209734156,-1,-1,
508,0.879645943,1.445132621,-1,1,
509,4.461061568,2.638937829,-1,1,
510,3.078760801,1.570796327,-1,-1,
511,1.507964474,2.324778564,-1,-1,
512,4.021238597,2.073451151,-1,-1,
513,6.220353454,1.130973355,-1,-1,
514,2.45044227,4.209734156,-1,-1,
515,1.319468915,5.403539364,-1,-1,
516,1.445132621,5.340707511,-1,1,
517,1.130973355,2.513274123,-1,-1,
518,1.068141502,5.654866776,-1,-1,
519,2.953097094,4.272566009,-1,-1,
520,1.63362818,0.125663706,-1,-1,
521,4.272566009,2.701769682,-1,1,
522,2.638937829,4.146902303,-1,-1,
523,2.890265241,4.775220833,-1,-1,
524,0.565486678,5.654866776,-1,-1,
525,6.031857895,0.753982237,-1,-1,
526,1.319468915,5.71769863,-1,-1,
527,0.376991118,1.822123739,-1,-1,
528,1.445132621,3.89557489,-1,-1,
529,1.570796327,5.843362336,-1,-1,
530,3.330088213,5.403539364,-1,-1,
531,2.890265241,1.319468915,-1,1,
532,2.890265241,4.775220833,-1,-1,
533,5.906194189,5.52920307,-1,-1,
534,3.518583772,4.146902303,-1,-1,
535,2.827433388,6.157521601,-1,1,
536,3.204424507,2.261946711,-1,-1,
537,4.272566009,5.152211952,-1,-1,
538,1.130973355,5.843362336,-1,-1,
539,2.953097094,0.565486678,-1,-1,
540,4.146902303,2.701769682,-1,-1,
541,3.078760801,4.775220833,-1,-1,
542,3.392920066,2.513274123,-1,-1,
543,1.193805208,4.021238597,-1,-1,
544,2.45044227,3.769911184,-1,-1,
545,3.015928947,2.638937829,-1,-1,
546,0.753982237,2.638937829,-1,-1,
547,3.204424507,1.822123739,-1,-1,
548,3.958406744,5.906194189,-1,-1,
549,3.078760801,0.565486678,-1,-1,
550,2.953097094,4.838052687,-1,-1,
551,3.832743037,2.638937829,-1,-1,
552,2.953097094,6.157521601,-1,-1,
553,6.031857895,2.199114858,-1,-1,
554,5.592034923,0.376991118,-1,-1,
555,1.445132621,2.136283004,-1,-1,
556,1.696460033,6.031857895,-1,-1,
557,2.199114858,3.769911184,-1,-1,
558,3.330088213,4.963716393,-1,-1,
559,3.141592654,5.152211952,-1,-1,
560,3.518583772,5.152211952,-1,-1,
561,4.775220833,0.439822972,-1,-1,
562,5.843362336,6.220353454,-1,1,
563,1.319468915,0.439822972,-1,-1,
564,5.592034923,4.08407045,-1,-1,
565,2.764601535,4.523893421,-1,-1,
566,2.638937829,4.021238597,-1,-1,
567,1.696460033,4.586725274,-1,-1,
568,2.261946711,3.769911184,-1,-1,
569,1.507964474,4.775220833,-1,1,
570,3.392920066,2.324778564,-1,-1,
571,4.71238898,1.382300768,-1,1,
572,3.581415625,4.963716393,-1,-1,
573,4.586725274,0.188495559,-1,-1,
574,4.649557127,1.445132621,-1,1,
575,5.843362336,1.193805208,-1,1,
576,4.586725274,4.209734156,-1,-1,
577,4.71238898,1.696460033,-1,1,
578,4.209734156,2.387610417,-1,-1,
579,1.570796327,6.220353454,-1,-1,
580,4.146902303,2.136283004,-1,-1,
581,6.031857895,4.146902303,-1,-1,
582,2.890265241,2.010619298,-1,-1,
583,3.078760801,0.753982237,-1,-1,
584,5.71769863,0.502654825,-1,-1,
585,2.576105976,4.021238597,-1,-1,
586,6.031857895,4.08407045,-1,-1,
587,4.272566009,2.513274123,-1,-1,
588,1.005309649,1.445132621,-1,1,
589,5.843362336,1.005309649,-1,-1,
590,5.654866776,4.08407045,-1,-1,
591,3.26725636,4.90088454,-1,-1,
592,4.523893421,6.220353454,-1,-1,
593,6.157521601,1.130973355,-1,-1,
594,3.015928947,2.576105976,-1,-1,
595,3.015928947,4.209734156,-1,-1,
596,0.125663706,5.089380099,-1,-1,
597,6.094689748,6.031857895,-1,1,
598,3.707079331,4.71238898,-1,1,
599,3.078760801,2.387610417,-1,-1,
600,3.204424507,4.71238898,-1,-1,
601,5.969026042,4.021238597,-1,-1,
602,3.769911184,4.398229715,-1,1,
603,3.392920066,4.272566009,-1,-1,
604,0.251327412,5.215043805,-1,-1,
605,2.953097094,4.08407045,-1,-1,
606,6.094689748,5.215043805,-1,-1,
607,3.204424507,1.193805208,-1,-1,
608,0.251327412,1.884955592,-1,-1,
609,0.502654825,5.215043805,-1,-1,
610,4.146902303,2.324778564,-1,-1,
611,4.649557127,6.220353454,-1,-1,
612,3.204424507,2.261946711,-1,-1,
613,4.90088454,0.628318531,-1,-1,
614,5.215043805,2.701769682,-1,1,
615,3.204424507,2.136283004,-1,-1,
616,0.439822972,4.335397862,-1,-1,
617,3.392920066,3.958406744,-1,-1,
618,4.586725274,6.094689748,-1,-1,
619,1.256637061,3.89557489,-1,-1,
620,2.827433388,4.649557127,-1,-1,
621,3.015928947,1.005309649,-1,-1,
622,0.439822972,1.884955592,-1,-1,
623,1.696460033,4.586725274,-1,-1,
624,3.644247478,4.523893421,-1,1,
625,3.392920066,4.272566009,-1,-1,
626,6.094689748,2.261946711,-1,-1,
627,3.141592654,2.261946711,-1,-1,
628,1.822123739,4.586725274,-1,-1,
629,3.26725636,4.146902303,-1,-1,
630,0.439822972,4.335397862,-1,1,
631,4.523893421,6.157521601,-1,-1,
632,5.026548246,5.969026042,-1,1,
633,3.26725636,1.445132621,-1,-1,
634,3.392920066,2.701769682,-1,-1,
635,0.188495559,4.272566009,-1,-1,
636,1.63362818,0.125663706,-1,-1,
637,4.335397862,2.324778564,-1,-1,
638,6.094689748,1.130973355,-1,-1,
639,4.586725274,1.63362818,-1,1,
640,1.759291886,6.157521601,-1,-1,
641,2.576105976,3.958406744,-1,-1,
642,4.586725274,2.387610417,-1,-1,
643,3.832743037,2.45044227,-1,-1,
644,3.078760801,3.958406744,-1,-1,
645,2.764601535,3.89557489,-1,-1,
646,1.130973355,3.832743037,-1,-1,
647,1.63362818,4.838052687,-1,1,
648,1.382300768,2.073451151,-1,-1,
649,2.890265241,6.157521601,-1,1,
650,0.628318531,1.507964474,-1,1,
651,4.90088454,6.220353454,-1,-1,
652,4.71238898,2.576105976,-1,-1,
653,3.769911184,4.398229715,-1,1,
654,1.507964474,5.466371217,-1,1,
655,0.251327412,0.81681409,-1,-1,
656,0.502654825,5.592034923,-1,-1,
657,6.220353454,2.073451151,-1,-1,
658,5.780530483,0.376991118,-1,-1,
659,5.906194189,2.073451151,-1,-1,
660,5.403539364,0.942477796,-1,-1,
661,3.26725636,2.136283004,-1,-1,
662,3.455751919,2.45044227,-1,-1,
663,1.445132621,2.010619298,-1,-1,
664,2.387610417,0.062831853,-1,-1,
665,1.319468915,2.136283004,-1,-1,
666,3.015928947,0.502654825,-1,-1,
667,3.015928947,1.445132621,-1,-1,
668,3.26725636,3.89557489,-1,-1,
669,2.324778564,3.769911184,-1,-1,
670,3.26725636,1.382300768,-1,-1,
671,6.157521601,6.094689748,-1,-1,
672,1.445132621,0.188495559,-1,-1,
673,4.90088454,5.906194189,-1,-1,
674,6.220353454,4.209734156,-1,-1,
675,3.644247478,4.775220833,-1,-1,
676,0,4.146902303,-1,-1,
677,5.089380099,2.576105976,-1,-1,
678,4.775220833,1.696460033,-1,1,
679,0.628318531,1.759291886,-1,1,
680,3.141592654,4.586725274,-1,-1,
681,0.188495559,5.215043805,-1,-1,
682,0.565486678,5.71769863,-1,-1,
683,1.382300768,5.277875658,-1,-1,
684,3.707079331,4.523893421,-1,1,
685,1.445132621,5.52920307,-1,-1,
