,Data,,Label,Test Result,Testing Success
348,2.576105976,1.068141502,+1,1,
349,0.691150384,3.078760801,+1,1,
350,5.71769863,0.565486678,+1,1,
351,5.843362336,6.094689748,+1,1,
352,3.581415625,4.461061568,+1,1,
353,6.157521601,1.445132621,+1,1,
354,0.314159265,6.031857895,+1,1,
355,4.209734156,3.769911184,+1,1,
356,0.942477796,4.461061568,+1,1,
357,5.340707511,1.445132621,+1,1,
358,1.884955592,6.157521601,+1,1,
359,5.466371217,1.068141502,+1,1,
360,2.576105976,1.256637061,+1,1,
361,0.565486678,5.71769863,+1,1,
362,0.314159265,2.199114858,+1,1,
363,0.439822972,1.570796327,+1,1,
364,2.890265241,3.330088213,+1,1,
365,3.769911184,4.963716393,+1,1,
366,6.094689748,1.947787445,+1,1,
367,0.691150384,2.764601535,+1,1,
368,2.576105976,3.832743037,+1,1,
369,5.340707511,1.507964474,+1,1,
370,5.592034923,0.125663706,+1,1,
371,4.461061568,3.518583772,+1,1,
372,5.152211952,5.969026042,+1,1,
373,1.884955592,6.220353454,+1,1,
374,4.146902303,0.125663706,+1,1,
375,4.021238597,3.581415625,+1,1,
376,4.021238597,3.518583772,+1,1,
377,3.518583772,2.324778564,+1,1,
378,1.256637061,4.71238898,+1,-1,
379,2.576105976,3.518583772,+1,1,
380,5.843362336,5.340707511,+1,1,
381,0.439822972,6.220353454,+1,1,
382,0.691150384,5.843362336,+1,1,
383,0.376991118,5.592034923,+1,1,
384,0.628318531,3.078760801,+1,1,
385,2.576105976,1.193805208,+1,1,
386,0.81681409,0.125663706,+1,1,
387,0.753982237,1.507964474,+1,1,
388,2.513274123,3.644247478,+1,1,
389,1.759291886,5.969026042,+1,1,
390,1.005309649,4.398229715,+1,1,
391,2.136283004,0.314159265,+1,1,
392,5.466371217,5.215043805,+1,1,
393,5.969026042,2.764601535,+1,1,
394,1.696460033,1.696460033,+1,1,
395,1.319468915,1.068141502,+1,1,
396,1.068141502,4.649557127,+1,1,
397,4.398229715,2.953097094,+1,1,
398,1.193805208,1.382300768,+1,1,
399,5.592034923,0.251327412,+1,1,
400,1.382300768,3.832743037,-1,-1,
401,1.068141502,5.906194189,-1,-1,
402,0.188495559,4.146902303,-1,-1,
403,0.251327412,1.947787445,-1,-1,
404,6.220353454,1.068141502,-1,-1,
405,1.130973355,5.340707511,-1,-1,
406,1.759291886,3.769911184,-1,-1,
407,4.523893421,6.094689748,-1,-1,
408,5.089380099,5.089380099,-1,-1,
409,4.021238597,5.71769863,-1,-1,
410,1.696460033,3.832743037,-1,-1,
411,1.445132621,4.021238597,-1,-1,
412,5.654866776,3.832743037,-1,-1,
413,5.654866776,4.021238597,-1,-1,
414,1.696460033,3.958406744,-1,-1,
415,4.71238898,5.403539364,-1,-1,
416,6.094689748,3.832743037,-1,-1,
417,4.90088454,0.502654825,-1,-1,
418,0,1.382300768,-1,-1,
419,3.26725636,1.570796327,-1,-1,
420,5.654866776,4.586725274,-1,-1,
421,1.822123739,5.403539364,-1,-1,
422,5.152211952,1.005309649,-1,-1,
423,3.518583772,0.188495559,-1,-1,
424,5.843362336,3.832743037,-1,-1,
425,3.078760801,2.576105976,-1,-1,
426,3.078760801,4.649557127,-1,-1,
427,4.963716393,1.63362818,-1,-1,
428,4.71238898,0.502654825,-1,-1,
429,1.319468915,3.581415625,-1,-1,
430,2.324778564,0.565486678,-1,-1,
431,0.502654825,4.523893421,-1,-1,
432,5.340707511,4.775220833,-1,-1,
433,1.319468915,6.094689748,-1,1,
434,2.827433388,4.523893421,-1,-1,
435,6.220353454,2.324778564,-1,-1,
436,1.382300768,3.581415625,-1,-1,
437,5.52920307,4.775220833,-1,-1,
438,4.71238898,4.209734156,-1,-1,
439,1.507964474,4.021238597,-1,-1,
440,1.382300768,5.969026042,-1,-1,
441,5.71769863,3.89557489,-1,-1,
442,5.152211952,0.251327412,-1,-1,
443,0.439822972,3.455751919,-1,-1,
444,1.068141502,5.843362336,-1,-1,
445,3.015928947,1.319468915,-1,-1,
446,1.884955592,3.769911184,-1,-1,
447,3.204424507,5.152211952,-1,-1,
448,5.215043805,4.90088454,-1,-1,
449,4.71238898,5.215043805,-1,-1,
450,0.125663706,1.822123739,-1,-1,
451,1.822123739,3.89557489,-1,-1,
452,3.89557489,5.780530483,-1,-1,
453,0.188495559,0.502654825,-1,-1,
454,3.330088213,1.507964474,-1,-1,
455,3.330088213,1.570796327,-1,-1,
456,4.775220833,0.753982237,-1,-1,
457,5.403539364,3.958406744,-1,-1,
458,0.376991118,1.005309649,-1,-1,
459,0.062831853,1.884955592,-1,-1,
460,5.969026042,5.466371217,-1,-1,
461,1.507964474,5.969026042,-1,-1,
462,4.90088454,5.403539364,-1,-1,
463,3.455751919,1.130973355,-1,-1,
464,3.581415625,0.188495559,-1,-1,
465,5.843362336,5.592034923,-1,-1,
466,0.251327412,0.188495559,-1,-1,
467,4.021238597,2.010619298,-1,-1,
468,2.890265241,2.764601535,-1,-1,
469,5.089380099,4.08407045,-1,-1,
470,3.455751919,5.403539364,-1,-1,
471,1.884955592,4.209734156,-1,-1,
472,4.523893421,4.272566009,-1,-1,
473,1.256637061,5.780530483,-1,-1,
474,4.963716393,0.691150384,-1,-1,
475,4.461061568,4.523893421,-1,-1,
476,6.157521601,5.52920307,-1,-1,
477,0.125663706,4.335397862,-1,-1,
478,1.507964474,3.832743037,-1,-1,
479,0.188495559,0.439822972,-1,-1,
480,1.382300768,2.701769682,-1,-1,
481,6.157521601,4.021238597,-1,-1,
482,0.81681409,2.387610417,-1,-1,
483,5.592034923,3.392920066,-1,-1,
484,2.638937829,2.701769682,-1,-1,
485,0.125663706,2.073451151,-1,-1,
486,3.518583772,1.193805208,-1,-1,
487,2.199114858,1.068141502,-1,-1,
488,4.71238898,0,-1,-1,
489,5.277875658,0.439822972,-1,-1,
490,3.015928947,4.021238597,-1,-1,
491,3.204424507,4.335397862,-1,-1,
492,1.445132621,3.644247478,-1,-1,
493,0.753982237,4.775220833,-1,-1,
494,0.125663706,4.335397862,-1,-1,
495,2.387610417,0.81681409,-1,-1,
496,3.141592654,2.513274123,-1,-1,
497,3.015928947,4.461061568,-1,-1,
498,1.256637061,2.638937829,-1,-1,
499,3.518583772,0.251327412,-1,-1,
500,3.455751919,5.215043805,-1,-1,
501,4.775220833,0.502654825,-1,-1,
502,5.466371217,0.628318531,-1,-1,
503,5.215043805,1.884955592,-1,-1,
504,1.696460033,3.89557489,-1,-1,
505,4.838052687,5.340707511,-1,-1,
506,3.26725636,5.152211952,-1,-1,
507,0.062831853,3.581415625,-1,-1,
508,5.277875658,0.439822972,-1,-1,
509,3.455751919,5.403539364,-1,-1,
510,3.078760801,4.335397862,-1,-1,
511,1.445132621,2.638937829,-1,-1,
512,3.518583772,1.193805208,-1,-1,
513,1.570796327,6.157521601,-1,-1,
514,1.068141502,2.827433388,-1,-1,
515,1.63362818,3.89557489,-1,-1,
516,4.523893421,0.314159265,-1,-1,
517,0.753982237,4.90088454,-1,-1,
518,0.188495559,1.822123739,-1,-1,
519,1.570796327,6.157521601,-1,-1,
520,0.125663706,0.439822972,-1,-1,
521,6.220353454,2.261946711,-1,-1,
522,0.125663706,5.089380099,-1,-1,
523,1.507964474,3.89557489,-1,-1,
524,0.125663706,4.963716393,-1,-1,
525,2.45044227,6.031857895,-1,-1,
526,2.701769682,2.513274123,-1,-1,
527,1.445132621,6.094689748,-1,-1,
528,5.089380099,0.942477796,-1,-1,
529,3.89557489,5.906194189,-1,-1,
530,1.445132621,2.764601535,-1,-1,
531,0.062831853,1.068141502,-1,-1,
532,3.392920066,0.188495559,-1,-1,
533,2.890265241,4.398229715,-1,-1,
534,0.314159265,3.644247478,-1,-1,
535,4.461061568,0.376991118,-1,-1,
536,2.387610417,0.753982237,-1,-1,
537,5.340707511,4.71238898,-1,-1,
538,0.125663706,1.068141502,-1,-1,
539,1.005309649,5.089380099,-1,-1,
540,1.822123739,0.628318531,-1,-1,
541,4.90088454,1.759291886,-1,-1,
542,5.466371217,3.330088213,-1,-1,
543,1.319468915,5.906194189,-1,-1,
544,0.251327412,1.884955592,-1,-1,
545,2.764601535,2.45044227,-1,-1,
546,3.078760801,2.261946711,-1,-1,
547,4.838052687,5.403539364,-1,-1,
548,3.455751919,5.089380099,-1,-1,
549,1.884955592,5.403539364,-1,-1,
550,1.884955592,3.958406744,-1,-1,
551,4.586725274,4.335397862,-1,-1,
552,1.005309649,2.261946711,-1,-1,
553,1.759291886,5.277875658,-1,-1,
554,5.843362336,5.843362336,-1,-1,
555,6.031857895,5.466371217,-1,-1,
556,1.319468915,5.969026042,-1,-1,
557,3.078760801,4.586725274,-1,-1,
558,4.775220833,0.753982237,-1,-1,
559,2.764601535,4.272566009,-1,-1,
560,4.71238898,5.340707511,-1,-1,
561,5.152211952,1.884955592,-1,-1,
562,5.906194189,4.335397862,-1,-1,
563,4.586725274,0.691150384,-1,-1,
564,4.775220833,5.654866776,-1,-1,
565,4.71238898,0.502654825,-1,-1,
566,4.398229715,5.906194189,-1,-1,
567,2.387610417,0.691150384,-1,-1,
568,2.764601535,2.45044227,-1,-1,
569,2.638937829,2.513274123,-1,-1,
570,2.827433388,4.335397862,-1,-1,
571,5.592034923,4.586725274,-1,-1,
572,0.125663706,4.272566009,-1,-1,
573,1.445132621,3.581415625,-1,-1,
574,1.382300768,2.45044227,-1,-1,
575,3.204424507,2.576105976,-1,-1,
576,1.445132621,5.780530483,-1,-1,
577,3.832743037,1.947787445,-1,-1,
578,3.958406744,5.906194189,-1,-1,
579,0.251327412,3.644247478,-1,-1,
580,3.392920066,0.062831853,-1,-1,
581,4.775220833,4.209734156,-1,-1,
582,1.068141502,5.969026042,-1,-1,
583,3.015928947,2.45044227,-1,-1,
584,1.319468915,5.780530483,-1,-1,
585,0.942477796,5.654866776,-1,-1,
586,3.89557489,1.696460033,-1,-1,
587,4.649557127,0.565486678,-1,-1,
588,4.963716393,4.209734156,-1,-1,
589,3.015928947,4.586725274,-1,-1,
590,0.251327412,5.152211952,-1,-1,
591,3.958406744,1.884955592,-1,-1,
592,3.832743037,5.592034923,-1,-1,
593,5.906194189,5.52920307,-1,-1,
594,5.340707511,4.08407045,-1,-1,
595,3.392920066,1.507964474,-1,-1,
596,6.157521601,1.005309649,-1,-1,
597,3.26725636,4.209734156,-1,-1,
598,1.130973355,5.969026042,-1,-1,
599,3.078760801,5.906194189,-1,-1,
600,0,3.644247478,-1,-1,
601,2.827433388,2.261946711,-1,-1,
602,0.628318531,6.157521601,-1,-1,
603,3.26725636,5.215043805,-1,-1,
604,4.649557127,0.753982237,-1,-1,
605,1.759291886,5.215043805,-1,-1,
606,4.71238898,4.08407045,-1,1,
607,3.89557489,6.031857895,-1,-1,
608,5.52920307,3.958406744,-1,-1,
609,0.502654825,4.71238898,-1,-1,
610,5.71769863,5.969026042,-1,-1,
611,4.838052687,5.152211952,-1,-1,
612,4.461061568,4.523893421,-1,-1,
613,1.130973355,5.906194189,-1,-1,
614,0.062831853,5.089380099,-1,-1,
615,0,1.193805208,-1,-1,
616,3.392920066,0,-1,-1,
617,3.330088213,5.340707511,-1,-1,
618,4.90088454,5.152211952,-1,-1,
619,3.26725636,4.146902303,-1,-1,
620,0.628318531,2.261946711,-1,-1,
621,6.220353454,4.021238597,-1,-1,
622,2.764601535,4.335397862,-1,-1,
623,3.455751919,0.502654825,-1,-1,
624,1.759291886,3.518583772,-1,-1,
625,2.764601535,2.827433388,-1,-1,
626,4.963716393,5.152211952,-1,-1,
627,1.193805208,6.031857895,-1,-1,
628,0.125663706,4.209734156,-1,-1,
629,1.884955592,5.089380099,-1,-1,
630,1.382300768,2.638937829,-1,-1,
631,0.439822972,3.518583772,-1,-1,
632,4.90088454,0.81681409,-1,-1,
633,0.314159265,5.780530483,-1,-1,
634,1.382300768,3.958406744,-1,-1,
635,2.010619298,4.146902303,-1,-1,
636,5.466371217,4.649557127,-1,-1,
637,5.906194189,0,-1,-1,
638,5.277875658,4.963716393,-1,-1,
639,1.005309649,5.152211952,-1,-1,
640,4.71238898,4.08407045,-1,-1,
641,4.775220833,5.215043805,-1,-1,
642,4.838052687,1.570796327,-1,-1,
643,4.90088454,4.08407045,-1,-1,
644,3.644247478,1.507964474,-1,-1,
645,2.953097094,4.398229715,-1,-1,
646,0.502654825,3.581415625,-1,-1,
647,3.26725636,1.068141502,-1,-1,
648,4.649557127,5.592034923,-1,-1,
649,5.843362336,5.71769863,-1,-1,
650,4.775220833,5.52920307,-1,-1,
651,4.71238898,5.780530483,-1,-1,
652,1.068141502,2.890265241,-1,-1,
653,0.314159265,5.152211952,-1,-1,
654,1.947787445,4.90088454,-1,-1,
655,5.592034923,5.969026042,-1,-1,
656,3.204424507,1.130973355,-1,-1,
657,1.319468915,3.581415625,-1,-1,
658,0,1.130973355,-1,-1,
659,5.152211952,0.942477796,-1,-1,
660,0.628318531,2.324778564,-1,-1,
661,5.843362336,4.398229715,-1,-1,
662,3.958406744,1.947787445,-1,-1,
663,0,1.130973355,-1,-1,
664,4.649557127,4.335397862,-1,-1,
665,4.838052687,4.146902303,-1,-1,
666,3.078760801,1.005309649,-1,-1,
667,5.152211952,4.021238597,-1,-1,
668,1.822123739,4.775220833,-1,-1,
669,0.188495559,5.026548246,-1,-1,
670,4.523893421,0.439822972,-1,-1,
671,1.759291886,3.518583772,-1,-1,
672,3.330088213,4.209734156,-1,-1,
673,3.26725636,4.461061568,-1,-1,
674,4.775220833,5.403539364,-1,-1,
675,4.021238597,1.884955592,-1,-1,
676,2.387610417,0.879645943,-1,-1,
677,2.261946711,0.691150384,-1,-1,
678,4.649557127,6.157521601,-1,-1,
679,5.969026042,4.209734156,-1,-1,
680,0.251327412,0.251327412,-1,-1,
681,5.71769863,3.392920066,-1,-1,
682,0.062831853,1.884955592,-1,-1,
683,0.251327412,5.089380099,-1,-1,
684,4.08407045,5.277875658,-1,-1,
685,0.376991118,4.398229715,-1,-1,
