,Data,,Label,Test Result,Testing Success
208,1.130973355,3.832743037,+1,1,
209,0.879645943,5.780530483,+1,1,
210,3.958406744,1.570796327,+1,1,
211,2.701769682,2.199114858,+1,1,
212,0.942477796,1.068141502,+1,1,
213,1.319468915,4.335397862,+1,1,
214,1.759291886,3.769911184,+1,1,
215,0.942477796,0.879645943,+1,1,
216,0.753982237,4.146902303,+1,1,
217,4.146902303,1.63362818,+1,1,
218,5.71769863,5.089380099,+1,1,
219,0.314159265,4.021238597,+1,1,
220,0.062831853,4.71238898,+1,1,
221,5.466371217,5.403539364,+1,1,
222,1.130973355,3.141592654,+1,1,
223,5.026548246,2.638937829,+1,1,
224,2.324778564,5.654866776,+1,1,
225,6.220353454,4.146902303,+1,1,
226,3.958406744,3.015928947,+1,1,
227,5.969026042,5.466371217,+1,1,
228,4.08407045,4.209734156,+1,1,
229,1.382300768,3.015928947,+1,1,
230,3.141592654,2.324778564,+1,1,
231,1.822123739,0.691150384,+1,1,
232,0.188495559,3.89557489,+1,1,
233,6.220353454,5.403539364,+1,1,
234,4.272566009,3.204424507,+1,1,
235,2.073451151,6.157521601,+1,1,
236,5.403539364,5.215043805,+1,1,
237,3.141592654,2.324778564,+1,1,
238,0.879645943,0.251327412,+1,1,
239,5.906194189,5.654866776,+1,1,
240,3.832743037,0.879645943,+1,1,
241,3.518583772,1.068141502,+1,1,
242,1.130973355,0,+1,1,
243,2.953097094,2.638937829,+1,1,
244,4.272566009,2.010619298,+1,1,
245,3.078760801,0.942477796,+1,1,
246,5.277875658,0.439822972,+1,1,
247,1.445132621,6.220353454,+1,1,
248,1.005309649,0.188495559,+1,1,
249,2.638937829,2.513274123,+1,1,
250,5.152211952,6.031857895,+1,1,
251,4.021238597,1.005309649,+1,1,
252,1.696460033,3.392920066,+1,1,
253,6.220353454,4.586725274,+1,1,
254,4.272566009,3.141592654,+1,1,
255,3.330088213,5.026548246,+1,-1,
256,0.753982237,3.078760801,+1,1,
257,5.277875658,5.969026042,+1,1,
258,3.644247478,4.71238898,+1,1,
259,1.382300768,3.832743037,+1,1,
260,5.215043805,5.969026042,+1,1,
261,4.963716393,6.220353454,+1,1,
262,5.403539364,6.157521601,+1,1,
263,2.513274123,5.340707511,+1,1,
264,2.073451151,2.638937829,+1,1,
265,0.188495559,4.461061568,+1,1,
266,2.701769682,2.45044227,+1,1,
267,3.958406744,0.81681409,+1,1,
268,4.209734156,0.942477796,+1,1,
269,6.220353454,1.759291886,+1,1,
270,2.45044227,2.387610417,+1,1,
271,3.89557489,4.021238597,+1,1,
272,2.953097094,3.832743037,+1,1,
273,2.010619298,2.576105976,+1,1,
274,1.068141502,2.890265241,+1,1,
275,2.45044227,3.204424507,+1,1,
276,2.576105976,3.26725636,+1,1,
277,0.628318531,3.015928947,+1,1,
278,2.324778564,5.780530483,+1,1,
279,2.261946711,1.319468915,+1,1,
280,3.832743037,3.015928947,+1,1,
281,4.398229715,4.335397862,+1,1,
282,5.780530483,1.256637061,+1,1,
283,1.445132621,4.08407045,+1,1,
284,5.152211952,5.843362336,+1,1,
285,5.52920307,3.015928947,+1,1,
286,3.832743037,3.769911184,+1,1,
287,3.204424507,3.958406744,+1,1,
288,2.387610417,2.764601535,+1,1,
289,5.215043805,6.031857895,+1,1,
290,4.649557127,0.439822972,+1,1,
291,4.586725274,0.314159265,+1,1,
292,3.644247478,4.335397862,+1,1,
293,2.513274123,2.45044227,+1,1,
294,2.387610417,4.71238898,+1,1,
295,1.947787445,6.157521601,+1,-1,
296,2.827433388,2.701769682,+1,1,
297,5.340707511,2.576105976,+1,1,
298,1.507964474,6.094689748,+1,1,
299,0.691150384,1.256637061,+1,1,
300,5.969026042,0.879645943,+1,1,
301,0,2.010619298,+1,1,
302,1.319468915,3.204424507,+1,1,
303,2.890265241,2.638937829,+1,1,
304,0.565486678,1.130973355,+1,1,
305,1.884955592,0.125663706,+1,1,
306,5.277875658,1.130973355,+1,1,
307,3.455751919,4.586725274,+1,1,
308,0.251327412,0.753982237,+1,1,
309,1.319468915,2.953097094,+1,1,
310,2.827433388,2.261946711,+1,1,
311,1.382300768,3.89557489,+1,1,
312,0.251327412,4.021238597,+1,1,
313,3.204424507,2.576105976,+1,1,
314,3.26725636,4.523893421,+1,1,
315,5.52920307,3.26725636,+1,1,
316,4.209734156,0.628318531,+1,1,
317,1.884955592,0.691150384,+1,1,
318,2.953097094,2.638937829,+1,1,
319,4.272566009,4.398229715,+1,1,
320,4.209734156,2.953097094,+1,1,
321,2.638937829,2.513274123,+1,1,
322,5.780530483,2.387610417,+1,1,
323,2.890265241,2.827433388,+1,1,
324,4.209734156,0.753982237,+1,1,
325,0.691150384,5.654866776,+1,1,
326,5.340707511,6.157521601,+1,1,
327,3.707079331,1.570796327,+1,1,
328,4.649557127,2.199114858,+1,1,
329,2.513274123,0.942477796,+1,1,
330,6.094689748,5.403539364,+1,1,
331,1.068141502,2.199114858,+1,1,
332,2.827433388,2.387610417,+1,1,
333,0.188495559,1.068141502,+1,1,
334,2.324778564,2.953097094,+1,1,
335,4.461061568,5.340707511,+1,1,
336,4.586725274,0.251327412,+1,1,
337,4.209734156,4.838052687,+1,1,
338,4.90088454,2.45044227,+1,1,
339,3.26725636,3.89557489,+1,1,
340,5.906194189,5.780530483,+1,1,
341,1.570796327,3.204424507,+1,1,
342,5.654866776,5.654866776,+1,1,
343,1.319468915,3.581415625,+1,1,
344,3.581415625,3.832743037,+1,1,
345,1.947787445,2.764601535,+1,1,
346,3.015928947,0.753982237,+1,1,
347,0,1.130973355,+1,1,
348,2.136283004,0.062831853,+1,1,
349,0.81681409,2.953097094,+1,1,
350,5.71769863,3.330088213,+1,1,
351,2.073451151,0,+1,1,
352,3.581415625,4.209734156,+1,1,
353,4.963716393,0.628318531,+1,1,
354,3.89557489,3.141592654,+1,1,
355,2.387610417,2.261946711,+1,1,
356,4.021238597,5.089380099,+1,1,
357,3.330088213,3.958406744,+1,1,
358,3.518583772,4.335397862,+1,1,
359,0.125663706,1.382300768,+1,1,
360,5.340707511,5.592034923,+1,1,
361,3.330088213,1.256637061,+1,1,
362,0.691150384,1.005309649,+1,1,
363,2.576105976,2.638937829,+1,1,
364,1.319468915,4.335397862,+1,1,
365,4.209734156,0.376991118,+1,1,
366,3.581415625,1.507964474,+1,1,
367,4.649557127,0.565486678,+1,1,
368,2.073451151,3.015928947,+1,1,
369,1.068141502,6.094689748,+1,1,
370,5.277875658,0.376991118,+1,1,
371,0.502654825,1.507964474,+1,1,
372,5.969026042,1.570796327,+1,1,
373,0.879645943,1.193805208,+1,1,
374,1.256637061,3.89557489,+1,1,
375,0.502654825,2.513274123,+1,-1,
376,0.188495559,5.089380099,+1,1,
377,5.52920307,5.71769863,+1,1,
378,2.701769682,3.26725636,+1,1,
379,3.769911184,4.021238597,+1,1,
380,1.570796327,0.879645943,+1,1,
381,3.078760801,4.146902303,+1,1,
382,0.439822972,3.958406744,+1,1,
383,1.256637061,3.015928947,+1,1,
384,1.193805208,3.078760801,+1,1,
385,5.906194189,1.445132621,+1,1,
386,0.691150384,1.507964474,+1,1,
387,1.068141502,0.691150384,+1,1,
388,1.005309649,4.08407045,+1,1,
389,4.775220833,5.969026042,+1,1,
390,4.586725274,0.691150384,+1,1,
391,5.215043805,5.654866776,+1,1,
392,5.340707511,1.005309649,+1,1,
393,6.094689748,2.199114858,+1,1,
394,3.392920066,4.775220833,+1,1,
395,4.335397862,5.592034923,+1,1,
396,2.010619298,0,+1,1,
397,4.963716393,0.753982237,+1,1,
398,5.215043805,5.654866776,+1,1,
399,4.272566009,4.021238597,+1,1,
400,0.565486678,5.780530483,-1,-1,
401,5.654866776,0.251327412,-1,-1,
402,0.691150384,2.010619298,-1,-1,
403,1.759291886,4.838052687,-1,-1,
404,5.340707511,1.947787445,-1,-1,
405,0.439822972,3.330088213,-1,-1,
406,2.136283004,3.832743037,-1,-1,
407,2.387610417,4.272566009,-1,-1,
408,4.963716393,1.570796327,-1,-1,
409,3.581415625,0.314159265,-1,-1,
410,0.81681409,1.822123739,-1,-1,
411,0.502654825,2.136283004,-1,-1,
412,5.466371217,4.209734156,-1,-1,
413,5.340707511,0.753982237,-1,-1,
414,1.445132621,4.775220833,-1,-1,
415,2.324778564,3.769911184,-1,-1,
416,5.089380099,0.439822972,-1,-1,
417,2.010619298,4.963716393,-1,-1,
418,5.215043805,0.691150384,-1,-1,
419,0.439822972,2.073451151,-1,-1,
420,5.592034923,4.335397862,-1,1,
421,5.152211952,4.649557127,-1,-1,
422,1.005309649,2.764601535,-1,-1,
423,6.220353454,0.81681409,-1,-1,
424,1.068141502,5.780530483,-1,-1,
425,0.628318531,2.136283004,-1,-1,
426,3.518583772,2.261946711,-1,-1,
427,5.466371217,3.707079331,-1,-1,
428,4.775220833,4.649557127,-1,-1,
429,0.439822972,6.220353454,-1,-1,
430,5.277875658,3.644247478,-1,-1,
431,0.502654825,5.654866776,-1,-1,
432,6.031857895,1.193805208,-1,-1,
433,2.387610417,3.769911184,-1,-1,
434,0.314159265,3.204424507,-1,1,
435,4.021238597,2.45044227,-1,-1,
436,1.130973355,1.570796327,-1,-1,
437,0.251327412,5.52920307,-1,-1,
438,2.387610417,4.08407045,-1,-1,
439,5.089380099,1.759291886,-1,-1,
440,2.199114858,3.832743037,-1,-1,
441,3.89557489,2.199114858,-1,-1,
442,2.638937829,6.031857895,-1,-1,
443,0.942477796,4.649557127,-1,-1,
444,1.445132621,4.838052687,-1,-1,
445,3.518583772,2.073451151,-1,-1,
446,1.130973355,1.445132621,-1,-1,
447,3.581415625,5.52920307,-1,-1,
448,2.701769682,6.157521601,-1,-1,
449,4.71238898,1.884955592,-1,-1,
450,2.513274123,0.062831853,-1,-1,
451,1.696460033,1.445132621,-1,-1,
452,4.649557127,1.822123739,-1,1,
453,3.644247478,2.324778564,-1,-1,
454,0.062831853,0.251327412,-1,-1,
455,2.576105976,3.89557489,-1,-1,
456,5.403539364,0.879645943,-1,-1,
457,0.376991118,5.71769863,-1,-1,
458,5.215043805,0.565486678,-1,-1,
459,4.838052687,3.707079331,-1,-1,
460,4.90088454,5.089380099,-1,-1,
461,0.628318531,2.136283004,-1,-1,
462,0.502654825,3.455751919,-1,-1,
463,0.314159265,5.52920307,-1,-1,
464,1.319468915,4.775220833,-1,-1,
465,3.392920066,2.199114858,-1,-1,
466,4.838052687,1.822123739,-1,-1,
467,0.188495559,3.204424507,-1,1,
468,5.089380099,1.570796327,-1,-1,
469,5.277875658,4.963716393,-1,-1,
470,2.261946711,3.644247478,-1,-1,
471,0.81681409,1.884955592,-1,-1,
472,5.089380099,0.565486678,-1,-1,
473,1.63362818,5.089380099,-1,-1,
474,0.753982237,2.701769682,-1,-1,
475,2.576105976,0.376991118,-1,-1,
476,0.125663706,3.204424507,-1,1,
477,0.314159265,6.220353454,-1,-1,
478,2.576105976,4.021238597,-1,-1,
479,1.319468915,1.382300768,-1,-1,
480,2.764601535,1.319468915,-1,-1,
481,0.879645943,4.461061568,-1,-1,
482,5.215043805,1.63362818,-1,-1,
483,3.455751919,1.822123739,-1,-1,
484,2.764601535,0.942477796,-1,-1,
485,0.251327412,2.701769682,-1,-1,
486,3.707079331,6.157521601,-1,-1,
487,6.031857895,0.628318531,-1,-1,
488,0.81681409,2.701769682,-1,-1,
489,3.455751919,1.884955592,-1,-1,
490,1.193805208,4.838052687,-1,-1,
491,4.775220833,1.822123739,-1,-1,
492,0.439822972,3.26725636,-1,1,
493,4.838052687,4.775220833,-1,-1,
494,3.581415625,5.969026042,-1,-1,
495,3.518583772,2.387610417,-1,-1,
496,3.644247478,0.376991118,-1,-1,
497,5.089380099,1.884955592,-1,-1,
498,5.026548246,1.382300768,-1,-1,
499,1.319468915,4.838052687,-1,-1,
500,5.215043805,1.696460033,-1,-1,
501,5.71769863,1.005309649,-1,-1,
502,5.089380099,0.376991118,-1,-1,
503,3.392920066,0.439822972,-1,-1,
504,0.942477796,2.764601535,-1,-1,
505,0.125663706,3.518583772,-1,-1,
506,3.518583772,5.592034923,-1,-1,
507,4.775220833,3.769911184,-1,-1,
508,0.439822972,2.890265241,-1,-1,
509,4.838052687,3.832743037,-1,-1,
510,0.691150384,2.701769682,-1,-1,
511,2.638937829,1.382300768,-1,-1,
512,0.565486678,2.199114858,-1,-1,
513,5.592034923,4.71238898,-1,-1,
514,5.592034923,4.649557127,-1,-1,
515,3.581415625,1.947787445,-1,-1,
516,2.638937829,0.376991118,-1,-1,
517,0.314159265,0.251327412,-1,-1,
518,5.277875658,3.707079331,-1,-1,
519,4.90088454,1.193805208,-1,-1,
520,2.576105976,4.272566009,-1,-1,
521,2.010619298,4.838052687,-1,-1,
522,0.81681409,4.586725274,-1,-1,
523,2.638937829,1.63362818,-1,-1,
524,0.565486678,5.843362336,-1,-1,
525,6.157521601,3.832743037,-1,-1,
526,4.146902303,2.513274123,-1,-1,
527,4.021238597,6.094689748,-1,-1,
528,0.628318531,0.188495559,-1,-1,
529,3.644247478,6.031857895,-1,-1,
530,5.026548246,1.884955592,-1,-1,
531,3.330088213,0.314159265,-1,-1,
532,4.146902303,2.576105976,-1,-1,
533,0.565486678,2.136283004,-1,-1,
534,0.942477796,2.764601535,-1,-1,
535,2.827433388,1.005309649,-1,-1,
536,2.199114858,3.832743037,-1,-1,
537,3.644247478,5.340707511,-1,-1,
538,3.330088213,0,-1,-1,
539,1.382300768,4.649557127,-1,-1,
540,5.71769863,4.08407045,-1,-1,
541,1.884955592,5.152211952,-1,-1,
542,1.256637061,1.570796327,-1,-1,
543,4.775220833,5.52920307,-1,-1,
544,0.062831853,3.392920066,-1,-1,
545,3.89557489,2.638937829,-1,-1,
546,0.376991118,5.52920307,-1,-1,
547,4.021238597,2.45044227,-1,-1,
548,4.146902303,5.780530483,-1,-1,
549,4.272566009,2.576105976,-1,-1,
550,5.026548246,1.947787445,-1,-1,
551,3.707079331,6.157521601,-1,-1,
552,2.45044227,3.89557489,-1,-1,
553,0.376991118,3.392920066,-1,-1,
554,0.691150384,5.340707511,-1,-1,
555,0.81681409,2.010619298,-1,-1,
556,2.827433388,0.942477796,-1,-1,
557,5.403539364,4.335397862,-1,-1,
558,6.220353454,3.89557489,-1,-1,
559,5.906194189,4.461061568,-1,-1,
560,3.707079331,0.125663706,-1,-1,
561,5.026548246,5.215043805,-1,-1,
562,0.628318531,2.010619298,-1,-1,
563,3.455751919,0.565486678,-1,-1,
564,4.649557127,5.592034923,-1,-1,
565,0.251327412,0.062831853,-1,-1,
566,1.696460033,4.963716393,-1,-1,
567,6.094689748,0.691150384,-1,-1,
568,0,5.277875658,-1,-1,
569,2.513274123,4.209734156,-1,-1,
570,0.628318531,0.125663706,-1,-1,
571,3.26725636,0,-1,1,
572,2.576105976,0.188495559,-1,-1,
573,0.502654825,3.518583772,-1,-1,
574,3.581415625,0.125663706,-1,-1,
575,3.392920066,6.094689748,-1,-1,
576,2.199114858,3.707079331,-1,-1,
577,4.838052687,5.215043805,-1,-1,
578,4.08407045,5.780530483,-1,-1,
579,4.963716393,5.340707511,-1,-1,
580,2.638937829,4.021238597,-1,-1,
581,2.764601535,1.570796327,-1,-1,
582,1.884955592,4.90088454,-1,-1,
583,5.466371217,1.884955592,-1,-1,
584,0.376991118,0.251327412,-1,-1,
585,5.089380099,4.71238898,-1,-1,
586,1.63362818,1.256637061,-1,-1,
587,1.068141502,4.775220833,-1,-1,
588,3.455751919,6.220353454,-1,-1,
589,5.52920307,1.947787445,-1,-1,
590,0.314159265,3.392920066,-1,-1,
591,3.769911184,0.251327412,-1,-1,
592,0.942477796,5.52920307,-1,-1,
593,0.691150384,6.157521601,-1,-1,
594,4.963716393,1.507964474,-1,-1,
595,0.502654825,2.073451151,-1,-1,
596,5.403539364,4.335397862,-1,-1,
597,2.513274123,3.769911184,-1,-1,
598,4.08407045,5.843362336,-1,-1,
599,4.963716393,4.963716393,-1,-1,
600,0.942477796,1.759291886,-1,-1,
601,4.71238898,1.947787445,-1,1,
602,5.152211952,0.439822972,-1,-1,
603,2.199114858,3.707079331,-1,-1,
604,4.71238898,5.466371217,-1,-1,
605,1.256637061,4.649557127,-1,-1,
606,3.518583772,2.324778564,-1,-1,
607,0.879645943,2.073451151,-1,-1,
608,0.879645943,2.576105976,-1,-1,
609,5.52920307,1.884955592,-1,-1,
610,5.277875658,4.90088454,-1,-1,
611,3.644247478,6.094689748,-1,-1,
612,0.691150384,2.827433388,-1,-1,
613,0.125663706,5.340707511,-1,-1,
614,5.277875658,4.90088454,-1,-1,
615,5.215043805,5.026548246,-1,-1,
616,4.963716393,0.376991118,-1,-1,
617,3.392920066,1.947787445,-1,-1,
618,4.90088454,4.649557127,-1,-1,
619,5.089380099,5.089380099,-1,-1,
620,5.466371217,4.272566009,-1,-1,
621,5.906194189,1.193805208,-1,-1,
622,3.518583772,2.199114858,-1,-1,
623,0.439822972,3.392920066,-1,-1,
624,0.942477796,2.764601535,-1,-1,
625,0.251327412,5.403539364,-1,-1,
626,0.753982237,6.157521601,-1,-1,
627,1.068141502,4.523893421,-1,-1,
628,0.753982237,1.822123739,-1,-1,
629,3.330088213,0,-1,-1,
630,4.335397862,2.387610417,-1,-1,
631,5.654866776,1.947787445,-1,-1,
632,1.005309649,4.71238898,-1,-1,
633,0.81681409,5.403539364,-1,-1,
634,1.068141502,4.838052687,-1,-1,
635,1.445132621,1.445132621,-1,-1,
636,2.827433388,0.942477796,-1,-1,
637,0.314159265,2.890265241,-1,-1,
638,0.125663706,2.890265241,-1,-1,
639,2.45044227,3.89557489,-1,-1,
640,5.215043805,5.026548246,-1,-1,
641,2.638937829,0,-1,-1,
642,0.376991118,0.314159265,-1,-1,
643,3.518583772,0.062831853,-1,-1,
644,5.340707511,4.90088454,-1,-1,
645,5.089380099,4.335397862,-1,-1,
646,0.439822972,2.261946711,-1,-1,
647,0.81681409,6.220353454,-1,-1,
648,5.71769863,0.439822972,-1,-1,
649,5.152211952,0.439822972,-1,-1,
650,0.628318531,6.094689748,-1,-1,
651,4.021238597,5.71769863,-1,-1,
652,3.26725636,0.188495559,-1,-1,
653,2.827433388,1.319468915,-1,-1,
654,0.691150384,0.062831853,-1,-1,
655,0.314159265,5.592034923,-1,-1,
656,0.81681409,2.764601535,-1,-1,
657,0.81681409,4.523893421,-1,-1,
658,0.753982237,6.157521601,-1,-1,
659,1.63362818,1.256637061,-1,-1,
660,3.518583772,5.71769863,-1,-1,
661,4.021238597,2.387610417,-1,-1,
662,5.71769863,0,-1,-1,
663,5.152211952,0.691150384,-1,-1,
664,1.382300768,4.838052687,-1,-1,
665,2.701769682,1.256637061,-1,-1,
666,3.392920066,0,-1,-1,
667,0.691150384,6.031857895,-1,-1,
668,1.822123739,1.256637061,-1,-1,
669,2.45044227,3.89557489,-1,-1,
670,0.251327412,2.261946711,-1,-1,
671,5.466371217,3.644247478,-1,-1,
672,5.906194189,0.314159265,-1,-1,
673,5.026548246,4.71238898,-1,-1,
674,1.696460033,1.382300768,-1,-1,
675,0,0.251327412,-1,-1,
676,2.010619298,4.90088454,-1,-1,
677,0.691150384,6.031857895,-1,-1,
678,0.376991118,6.157521601,-1,-1,
679,4.838052687,1.63362818,-1,-1,
680,5.277875658,3.707079331,-1,-1,
681,0.502654825,0.251327412,-1,-1,
682,1.005309649,2.701769682,-1,-1,
683,3.89557489,6.094689748,-1,-1,
684,1.696460033,4.71238898,-1,1,
685,4.775220833,1.884955592,-1,1,
