,Data,,Label,Test Result,Testing Success
170,2.199114858,3.89557489,+1,1,
171,5.403539364,4.08407045,+1,1,
172,1.822123739,5.52920307,+1,1,
173,6.094689748,2.513274123,+1,1,
174,0.376991118,5.780530483,+1,1,
175,1.005309649,5.780530483,+1,1,
176,0.251327412,5.71769863,+1,1,
177,6.157521601,2.513274123,+1,1,
178,0.628318531,0,+1,1,
179,3.769911184,2.199114858,+1,1,
180,6.220353454,2.890265241,+1,1,
181,1.63362818,5.403539364,+1,1,
182,5.654866776,0.439822972,+1,1,
183,2.010619298,1.256637061,+1,-1,
184,0.628318531,2.953097094,+1,-1,
185,2.387610417,4.523893421,+1,-1,
186,0,0.753982237,+1,1,
187,3.644247478,5.466371217,+1,1,
188,0.062831853,3.644247478,+1,1,
189,1.759291886,5.340707511,+1,1,
190,4.209734156,2.387610417,+1,1,
191,0.314159265,2.45044227,+1,-1,
192,5.843362336,0.062831853,+1,1,
193,2.136283004,0.81681409,+1,1,
194,5.152211952,1.696460033,+1,1,
195,3.518583772,1.822123739,+1,1,
196,0.125663706,3.644247478,+1,1,
197,0,3.330088213,+1,1,
198,5.969026042,4.398229715,+1,1,
199,3.581415625,5.654866776,+1,1,
200,4.021238597,4.90088454,-1,-1,
201,3.141592654,5.403539364,-1,-1,
202,3.392920066,4.146902303,-1,-1,
203,1.319468915,2.199114858,-1,-1,
204,1.193805208,3.141592654,-1,-1,
205,4.08407045,2.701769682,-1,1,
206,0.628318531,4.963716393,-1,-1,
207,0.502654825,0.753982237,-1,-1,
208,3.958406744,1.382300768,-1,-1,
209,6.031857895,5.152211952,-1,-1,
210,2.513274123,2.890265241,-1,-1,
211,3.455751919,2.827433388,-1,-1,
212,3.455751919,2.513274123,-1,-1,
213,5.089380099,2.701769682,-1,-1,
214,3.330088213,3.89557489,-1,-1,
215,1.382300768,6.094689748,-1,-1,
216,3.769911184,4.021238597,-1,-1,
217,0.314159265,2.073451151,-1,-1,
218,5.52920307,5.089380099,-1,-1,
219,3.26725636,2.45044227,-1,-1,
220,6.094689748,4.838052687,-1,-1,
221,3.141592654,3.581415625,-1,-1,
222,3.392920066,3.707079331,-1,-1,
223,4.838052687,0.314159265,-1,-1,
224,5.215043805,5.089380099,-1,-1,
225,1.005309649,0.125663706,-1,-1,
226,0.125663706,4.523893421,-1,-1,
227,3.769911184,4.021238597,-1,-1,
228,5.026548246,3.204424507,-1,-1,
229,2.324778564,1.193805208,-1,-1,
230,5.277875658,2.764601535,-1,-1,
231,3.707079331,4.461061568,-1,-1,
232,5.780530483,1.193805208,-1,-1,
233,5.592034923,3.330088213,-1,-1,
234,0.628318531,1.256637061,-1,-1,
235,3.26725636,5.340707511,-1,-1,
236,5.089380099,3.141592654,-1,-1,
237,4.838052687,3.958406744,-1,-1,
238,5.340707511,5.969026042,-1,-1,
239,1.63362818,2.638937829,-1,-1,
240,1.256637061,5.843362336,-1,-1,
241,4.90088454,6.220353454,-1,-1,
242,3.392920066,4.08407045,-1,-1,
243,2.261946711,5.215043805,-1,-1,
244,1.822123739,4.08407045,-1,-1,
245,4.021238597,1.130973355,-1,-1,
246,5.152211952,2.764601535,-1,-1,
247,3.204424507,2.261946711,-1,-1,
248,3.455751919,4.461061568,-1,-1,
249,3.078760801,2.387610417,-1,-1,
250,5.277875658,0.942477796,-1,-1,
251,4.209734156,5.906194189,-1,-1,
252,4.90088454,5.654866776,-1,-1,
253,4.398229715,2.073451151,-1,-1,
254,1.319468915,4.146902303,-1,-1,
255,1.947787445,6.157521601,-1,-1,
256,5.277875658,5.71769863,-1,-1,
257,3.89557489,5.277875658,-1,-1,
258,2.261946711,1.63362818,-1,-1,
259,3.518583772,3.89557489,-1,-1,
260,3.015928947,3.518583772,-1,-1,
261,1.193805208,3.26725636,-1,-1,
262,1.068141502,0.942477796,-1,-1,
263,5.340707511,5.340707511,-1,-1,
264,1.193805208,2.324778564,-1,-1,
265,4.71238898,2.324778564,-1,-1,
266,1.696460033,2.010619298,-1,-1,
267,4.963716393,0.439822972,-1,-1,
268,0.314159265,2.073451151,-1,-1,
269,0.439822972,5.403539364,-1,-1,
270,4.021238597,1.256637061,-1,-1,
271,5.215043805,0.376991118,-1,-1,
272,0.062831853,4.272566009,-1,-1,
273,1.256637061,0.062831853,-1,-1,
274,1.507964474,2.513274123,-1,-1,
275,3.26725636,0.439822972,-1,-1,
276,1.130973355,3.330088213,-1,-1,
277,2.324778564,5.152211952,-1,-1,
278,2.513274123,1.507964474,-1,-1,
279,0.879645943,6.157521601,-1,-1,
280,4.272566009,2.827433388,-1,-1,
281,5.71769863,4.775220833,-1,-1,
282,0.942477796,3.141592654,-1,-1,
283,4.209734156,5.906194189,-1,-1,
284,2.010619298,0.251327412,-1,-1,
285,5.403539364,2.199114858,-1,-1,
286,0.753982237,1.63362818,-1,-1,
287,2.010619298,3.078760801,-1,-1,
288,3.89557489,5.215043805,-1,-1,
289,5.780530483,4.209734156,-1,-1,
290,3.832743037,2.827433388,-1,-1,
291,4.146902303,5.089380099,-1,-1,
292,2.199114858,2.890265241,-1,-1,
293,2.953097094,2.387610417,-1,-1,
294,4.775220833,3.26725636,-1,-1,
295,4.146902303,5.089380099,-1,-1,
296,1.884955592,6.157521601,-1,-1,
297,4.963716393,3.26725636,-1,-1,
298,2.387610417,5.215043805,-1,-1,
299,3.518583772,3.518583772,-1,-1,
300,3.832743037,1.256637061,-1,-1,
301,4.71238898,2.010619298,-1,-1,
302,5.089380099,5.52920307,-1,-1,
303,3.832743037,2.701769682,-1,-1,
304,4.146902303,2.764601535,-1,-1,
305,3.204424507,0.691150384,-1,-1,
306,6.157521601,5.277875658,-1,-1,
307,5.340707511,5.152211952,-1,-1,
308,5.340707511,2.387610417,-1,-1,
309,2.827433388,4.71238898,-1,-1,
310,0,5.277875658,-1,-1,
311,3.644247478,2.576105976,-1,-1,
312,1.696460033,4.272566009,-1,-1,
313,0.753982237,3.141592654,-1,-1,
314,4.523893421,3.141592654,-1,-1,
315,5.026548246,2.701769682,-1,-1,
316,3.330088213,4.963716393,-1,-1,
317,4.146902303,5.152211952,-1,-1,
318,5.340707511,2.073451151,-1,-1,
319,1.63362818,2.953097094,-1,-1,
320,5.843362336,1.319468915,-1,-1,
321,1.570796327,4.146902303,-1,-1,
322,3.26725636,3.455751919,-1,-1,
323,6.031857895,2.136283004,-1,-1,
324,0.251327412,2.010619298,-1,-1,
325,4.963716393,2.576105976,-1,-1,
326,3.89557489,4.272566009,-1,-1,
327,3.455751919,4.90088454,-1,-1,
328,3.392920066,1.193805208,-1,-1,
329,1.947787445,0.376991118,-1,-1,
330,5.026548246,3.078760801,-1,-1,
331,0.125663706,4.398229715,-1,-1,
332,3.958406744,3.26725636,-1,-1,
333,1.507964474,3.89557489,-1,-1,
334,1.382300768,6.220353454,-1,-1,
335,5.340707511,3.26725636,-1,-1,
336,6.157521601,5.340707511,-1,-1,
337,1.759291886,6.094689748,-1,-1,
338,4.838052687,3.958406744,-1,-1,
339,5.340707511,3.89557489,-1,-1,
340,3.330088213,2.576105976,-1,-1,
341,5.969026042,5.277875658,-1,-1,
342,6.157521601,0.942477796,-1,-1,
343,0.125663706,4.272566009,-1,-1,
344,5.277875658,2.199114858,-1,-1,
345,4.146902303,6.031857895,-1,-1,
346,6.094689748,4.209734156,-1,-1,
347,1.445132621,5.969026042,-1,-1,
348,4.461061568,3.26725636,-1,-1,
349,0.188495559,4.523893421,-1,-1,
350,0.942477796,0.251327412,-1,-1,
351,2.010619298,4.838052687,-1,-1,
352,0.188495559,4.523893421,-1,-1,
353,0.376991118,3.26725636,-1,-1,
354,3.832743037,1.63362818,-1,-1,
355,3.518583772,2.638937829,-1,-1,
356,3.078760801,5.592034923,-1,-1,
357,2.324778564,5.340707511,-1,-1,
358,4.08407045,4.775220833,-1,-1,
359,5.026548246,3.89557489,-1,-1,
360,5.340707511,0.879645943,-1,1,
361,5.152211952,3.89557489,-1,-1,
362,1.507964474,2.261946711,-1,-1,
363,5.403539364,3.392920066,-1,-1,
364,3.015928947,3.89557489,-1,-1,
365,1.822123739,1.947787445,-1,-1,
366,3.518583772,2.638937829,-1,-1,
367,1.947787445,0,-1,-1,
368,5.152211952,5.215043805,-1,-1,
369,1.068141502,0.376991118,-1,-1,
370,0.251327412,0.753982237,-1,-1,
371,4.838052687,5.71769863,-1,-1,
372,0.314159265,1.005309649,-1,-1,
373,2.136283004,2.261946711,-1,-1,
374,4.71238898,4.272566009,-1,-1,
375,1.319468915,0.439822972,-1,-1,
376,1.884955592,3.015928947,-1,-1,
377,5.340707511,5.277875658,-1,-1,
378,1.068141502,2.199114858,-1,-1,
379,6.031857895,1.445132621,-1,-1,
380,3.707079331,3.015928947,-1,-1,
381,2.953097094,1.947787445,-1,-1,
382,3.26725636,0.628318531,-1,-1,
383,1.884955592,2.010619298,-1,-1,
384,0.251327412,4.08407045,-1,-1,
385,3.141592654,3.769911184,-1,-1,
386,3.204424507,3.644247478,-1,-1,
387,1.445132621,2.199114858,-1,-1,
388,0.251327412,3.958406744,-1,-1,
389,0.376991118,5.277875658,-1,-1,
390,0.565486678,0.81681409,-1,-1,
391,6.220353454,0.879645943,-1,-1,
392,3.078760801,2.136283004,-1,-1,
393,3.518583772,3.89557489,-1,-1,
394,5.780530483,3.26725636,-1,-1,
395,6.220353454,5.152211952,-1,-1,
396,4.146902303,1.63362818,-1,-1,
397,3.832743037,1.382300768,-1,-1,
398,5.654866776,3.204424507,-1,-1,
399,4.461061568,3.392920066,-1,-1,
