,Data,,Label,Test Result,Testing Success
304,2.261946711,5.403539364,-1,-1,
305,1.256637061,0.314159265,-1,-1,
306,5.277875658,3.141592654,-1,-1,
307,1.068141502,1.256637061,-1,-1,
308,0.502654825,1.319468915,-1,-1,
309,5.906194189,3.26725636,-1,-1,
310,4.523893421,3.015928947,-1,-1,
311,3.707079331,4.272566009,-1,-1,
312,4.398229715,2.199114858,-1,-1,
313,4.335397862,4.335397862,-1,-1,
314,5.52920307,1.193805208,-1,-1,
315,2.701769682,3.015928947,-1,-1,
316,1.759291886,6.157521601,-1,-1,
317,3.89557489,3.518583772,-1,-1,
318,1.507964474,5.654866776,-1,-1,
319,2.45044227,5.215043805,-1,-1,
320,3.958406744,4.838052687,-1,-1,
321,0.062831853,4.838052687,-1,-1,
322,3.581415625,3.958406744,-1,-1,
323,2.45044227,2.387610417,-1,-1,
324,2.890265241,2.576105976,-1,-1,
325,2.073451151,2.576105976,-1,-1,
326,4.649557127,2.387610417,-1,-1,
327,3.644247478,4.523893421,-1,-1,
328,3.89557489,5.403539364,-1,-1,
329,6.220353454,1.005309649,-1,-1,
330,5.215043805,6.031857895,-1,-1,
331,0.691150384,0.81681409,-1,-1,
332,1.445132621,2.010619298,-1,-1,
333,4.146902303,5.843362336,-1,-1,
334,0.188495559,1.507964474,-1,-1,
335,3.581415625,3.769911184,-1,-1,
336,2.136283004,3.141592654,-1,-1,
337,3.078760801,5.843362336,-1,-1,
338,3.141592654,1.382300768,-1,-1,
339,2.827433388,4.146902303,-1,-1,
340,0.314159265,2.010619298,-1,-1,
341,2.827433388,2.199114858,-1,-1,
342,0.439822972,3.89557489,-1,-1,
343,5.089380099,2.953097094,-1,-1,
344,4.021238597,3.392920066,-1,-1,
345,3.581415625,2.576105976,-1,-1,
346,0.628318531,1.068141502,-1,-1,
347,2.387610417,2.701769682,-1,-1,
348,1.256637061,5.654866776,-1,-1,
349,2.136283004,2.890265241,-1,-1,
350,3.392920066,2.827433388,-1,-1,
351,1.005309649,1.068141502,-1,-1,
352,4.523893421,2.387610417,-1,-1,
353,2.324778564,2.701769682,-1,-1,
354,2.073451151,6.031857895,-1,-1,
355,4.146902303,0,-1,-1,
356,5.026548246,2.513274123,-1,-1,
357,4.90088454,2.576105976,-1,-1,
358,0.691150384,3.078760801,-1,-1,
359,1.570796327,2.136283004,-1,-1,
360,5.52920307,0.188495559,-1,-1,
361,2.199114858,1.193805208,-1,-1,
362,3.26725636,4.523893421,-1,-1,
363,1.884955592,2.136283004,-1,-1,
364,0.314159265,0.879645943,-1,-1,
365,5.780530483,2.827433388,-1,-1,
366,3.832743037,3.455751919,-1,-1,
367,1.570796327,5.52920307,-1,-1,
368,1.005309649,0.439822972,-1,-1,
369,5.466371217,5.340707511,-1,-1,
370,5.52920307,4.90088454,-1,-1,
371,2.701769682,2.199114858,-1,-1,
372,3.832743037,0.81681409,-1,-1,
373,0.81681409,0.376991118,-1,-1,
374,0.879645943,0.502654825,-1,-1,
375,0.062831853,1.884955592,-1,-1,
376,3.204424507,2.324778564,-1,-1,
377,6.220353454,5.215043805,-1,-1,
378,0.628318531,1.570796327,-1,-1,
379,0.062831853,1.63362818,-1,-1,
380,0.81681409,4.146902303,-1,-1,
381,3.707079331,2.827433388,-1,-1,
382,4.586725274,2.827433388,-1,-1,
383,0.376991118,1.947787445,-1,-1,
384,3.769911184,1.570796327,-1,-1,
385,0.062831853,1.130973355,-1,-1,
386,1.382300768,3.769911184,-1,-1,
387,0.502654825,4.209734156,-1,-1,
388,5.843362336,3.204424507,-1,-1,
389,1.193805208,3.141592654,-1,-1,
390,5.780530483,1.193805208,-1,-1,
391,4.272566009,6.157521601,-1,-1,
392,1.63362818,4.08407045,-1,-1,
393,0,1.256637061,-1,-1,
394,4.838052687,5.906194189,-1,-1,
395,4.272566009,2.073451151,-1,-1,
396,5.71769863,4.90088454,-1,-1,
397,1.759291886,3.141592654,-1,-1,
398,1.822123739,2.324778564,-1,-1,
399,5.906194189,4.209734156,-1,-1,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
